3.556073757303061189e+00,4.197851029200617035e+00,0.000000000000000000e+00
3.540864204292636597e+00,4.544095475157396535e+00,0.000000000000000000e+00
4.917880617697096390e+00,4.578683968165937479e+00,0.000000000000000000e+00
4.212443232027037965e+00,4.425065019463075622e+00,0.000000000000000000e+00
4.847009373723393466e+00,4.635144399847670016e+00,0.000000000000000000e+00
4.138918662864677245e+00,4.316523482875246565e+00,0.000000000000000000e+00
3.204000242269235077e+00,4.650702012820765674e+00,0.000000000000000000e+00
4.257792006372603133e+00,3.394387060040452653e+00,0.000000000000000000e+00
3.992065037191935506e+00,4.125438569744619421e+00,0.000000000000000000e+00
4.684614391827809143e+00,4.138995635925759586e+00,0.000000000000000000e+00
4.553550080129602051e+00,4.361787511243996107e+00,0.000000000000000000e+00
4.626254747370018627e+00,4.511650744780737909e+00,0.000000000000000000e+00
4.002033884726486690e+00,4.025391916382412560e+00,0.000000000000000000e+00
3.214562237244747323e+00,4.715559778475062913e+00,0.000000000000000000e+00
3.878921447309470416e+00,3.537618524980488566e+00,0.000000000000000000e+00
3.874300439661420903e+00,3.877568781076699889e+00,0.000000000000000000e+00
4.202847828150289899e+00,4.077292448512761958e+00,0.000000000000000000e+00
4.216894610856683379e+00,4.491129224811453824e+00,0.000000000000000000e+00
4.168357790481677760e+00,5.110089849544445784e+00,0.000000000000000000e+00
4.431655326502602854e+00,4.343309619609824423e+00,0.000000000000000000e+00
5.094204528201799143e+00,4.192186093411712555e+00,0.000000000000000000e+00
4.624982080264486761e+00,4.484826438052531117e+00,0.000000000000000000e+00
4.621580494673874107e+00,3.117915479059567563e+00,0.000000000000000000e+00
3.973672229897193819e+00,4.278250060869929428e+00,0.000000000000000000e+00
4.395036756407894707e+00,4.335634250832990588e+00,0.000000000000000000e+00
3.881212018594765834e+00,4.650724248194804566e+00,0.000000000000000000e+00
3.824261095169781299e+00,4.356216555280096436e+00,0.000000000000000000e+00
3.901330280568996223e+00,4.364438630537593511e+00,0.000000000000000000e+00
4.054751079186604379e+00,5.037561825556648110e+00,0.000000000000000000e+00
4.062514255694644305e+00,3.735571808008531391e+00,0.000000000000000000e+00
4.983012060093796158e+00,4.305946266080927565e+00,0.000000000000000000e+00
4.039539043155844666e+00,4.282790680685898188e+00,0.000000000000000000e+00
4.426759978180011323e+00,4.568909668537473934e+00,0.000000000000000000e+00
4.977566393128748601e+00,4.206284044413226120e+00,0.000000000000000000e+00
4.492743685923259456e+00,4.065791311958622423e+00,0.000000000000000000e+00
4.732176166218425628e+00,4.132187074967339946e+00,0.000000000000000000e+00
4.523364144125023856e+00,3.980799715326748256e+00,0.000000000000000000e+00
4.147943982236849791e+00,4.571272107572184495e+00,0.000000000000000000e+00
4.934354160143994861e+00,4.340499170887709646e+00,0.000000000000000000e+00
4.535147266022436341e+00,4.753136654698173480e+00,0.000000000000000000e+00
4.500336614261283508e+00,4.198905086638964335e+00,0.000000000000000000e+00
4.191366355284826817e+00,4.033859153549505194e+00,0.000000000000000000e+00
4.033277653924702832e+00,4.859395307828124899e+00,0.000000000000000000e+00
4.203018274711307178e+00,4.209625011813828976e+00,0.000000000000000000e+00
3.897100921774630855e+00,3.938545649278672123e+00,0.000000000000000000e+00
4.860051098958797944e+00,3.933757000965516948e+00,0.000000000000000000e+00
3.842862225740540705e+00,4.146195326629229960e+00,0.000000000000000000e+00
4.695889860274302663e+00,4.858404339770018510e+00,0.000000000000000000e+00
3.832507199800377240e+00,3.640174734900371245e+00,0.000000000000000000e+00
4.530596516078264635e+00,4.052368885068521109e+00,0.000000000000000000e+00
4.513733984575196700e+00,3.801097875168563345e+00,0.000000000000000000e+00
3.756119621341419634e+00,4.789468897894451516e+00,0.000000000000000000e+00
3.789451868518710409e+00,4.684628805882952385e+00,0.000000000000000000e+00
3.856311279773676937e+00,4.179805530517573864e+00,0.000000000000000000e+00
4.240019893245146498e+00,5.258074074750449078e+00,0.000000000000000000e+00
4.501653045410052734e+00,3.693312269471604292e+00,0.000000000000000000e+00
4.154562434524070369e+00,4.464970198706286197e+00,0.000000000000000000e+00
4.636132186310478964e+00,4.349010642964613815e+00,0.000000000000000000e+00
4.505214074391439283e+00,3.367944430032125069e+00,0.000000000000000000e+00
4.699081485049905638e+00,3.906920698338625986e+00,0.000000000000000000e+00
4.546197532676596431e+00,4.064298934145857523e+00,0.000000000000000000e+00
4.419306604427657881e+00,4.214912350148591003e+00,0.000000000000000000e+00
3.806041109783780296e+00,4.209130314398340289e+00,0.000000000000000000e+00
4.647563558116964977e+00,4.645917675448384188e+00,0.000000000000000000e+00
4.683504603662190569e+00,4.517424237157708689e+00,0.000000000000000000e+00
3.687533953714091872e+00,4.379610649462155614e+00,0.000000000000000000e+00
3.762185683646702028e+00,4.227035324627813395e+00,0.000000000000000000e+00
4.445118537934635405e+00,4.141832298561407555e+00,0.000000000000000000e+00
5.081665887019250150e+00,4.014355920123581889e+00,0.000000000000000000e+00
4.584930593980584668e+00,4.374387496086612259e+00,0.000000000000000000e+00
4.583838236789064879e+00,5.053121915114188845e+00,0.000000000000000000e+00
4.589860037269903437e+00,4.578010977626619571e+00,0.000000000000000000e+00
4.047857373751923227e+00,3.494373662942621639e+00,0.000000000000000000e+00
4.239801083334954868e+00,4.361099914176726600e+00,0.000000000000000000e+00
5.121203747090987690e+00,4.131387117872312054e+00,0.000000000000000000e+00
4.716857290105622269e+00,4.664881190900875829e+00,0.000000000000000000e+00
5.448157757017292546e+00,4.228333929998531637e+00,0.000000000000000000e+00
4.280934395005145277e+00,4.305227647117026990e+00,0.000000000000000000e+00
4.953036550361487933e+00,3.896194559452206274e+00,0.000000000000000000e+00
4.349710865011076066e+00,4.410543019280020793e+00,0.000000000000000000e+00
4.238556649649813934e+00,3.492462350175525199e+00,0.000000000000000000e+00
3.801917634307675709e+00,4.088893121180680268e+00,0.000000000000000000e+00
4.001867387007614241e+00,4.221480694049484228e+00,0.000000000000000000e+00
4.058033213951785179e+00,4.664688644817646335e+00,0.000000000000000000e+00
4.771347847533662367e+00,3.839096999459719495e+00,0.000000000000000000e+00
4.529616363852711380e+00,4.091502393787460612e+00,0.000000000000000000e+00
4.154672822275744082e+00,4.065753980787596866e+00,0.000000000000000000e+00
3.935561333748550439e+00,4.612868888477200002e+00,0.000000000000000000e+00
4.320258765881659357e+00,5.303911409538521582e+00,0.000000000000000000e+00
4.480277661417375157e+00,4.383638144043398022e+00,0.000000000000000000e+00
4.640808337089810109e+00,3.644776469840679489e+00,0.000000000000000000e+00
4.307993597934125951e+00,3.578947677509968450e+00,0.000000000000000000e+00
4.285481690601029570e+00,5.328245396417933932e+00,0.000000000000000000e+00
4.296234658256762096e+00,4.569048178797666004e+00,0.000000000000000000e+00
4.577893409765712462e+00,4.128589233284410298e+00,0.000000000000000000e+00
5.245497803009183002e+00,4.489501304249055913e+00,0.000000000000000000e+00
4.805349774893755921e+00,4.354944971816994581e+00,0.000000000000000000e+00
3.990440713466354872e+00,4.189225487173068530e+00,0.000000000000000000e+00
4.211636297243320115e+00,4.262968680090499340e+00,0.000000000000000000e+00
3.996425764158881844e+00,3.802586113231264164e+00,0.000000000000000000e+00
6.944667361917925552e-01,1.339355362784754755e+00,0.000000000000000000e+00
4.789818176070818612e-01,1.600406650005000486e+00,0.000000000000000000e+00
1.851875483260949640e+00,1.316904486273315023e+00,0.000000000000000000e+00
1.481958541994262468e+00,1.186508774990518766e+00,0.000000000000000000e+00
2.055405607464289908e+00,1.360502720268380816e+00,0.000000000000000000e+00
1.442993634752210985e+00,1.625120576487180113e+00,0.000000000000000000e+00
3.199560879428716142e-01,1.517277373576454869e+00,0.000000000000000000e+00
1.275352426022465568e+00,4.081739641717745393e-01,0.000000000000000000e+00
7.354273008413370061e-01,1.298336223801911826e+00,0.000000000000000000e+00
1.593991757969827505e+00,1.422141488811455634e+00,0.000000000000000000e+00
1.617097100940552812e+00,1.216165208940736431e+00,0.000000000000000000e+00
2.049876495923304009e+00,1.330188559961239969e+00,0.000000000000000000e+00
1.275979824930721707e+00,7.142306472068025158e-01,0.000000000000000000e+00
1.911740875922370297e-01,1.293933360002740285e+00,0.000000000000000000e+00
1.106338056189554830e+00,5.575627188207326057e-01,0.000000000000000000e+00
8.812183040363992248e-01,6.995963766870918477e-01,0.000000000000000000e+00
1.361039657282843818e+00,1.410248688424404540e+00,0.000000000000000000e+00
1.368138652442071779e+00,1.373246376892975240e+00,0.000000000000000000e+00
1.225901841898958233e+00,2.227242694049155869e+00,0.000000000000000000e+00
1.367040804155406297e+00,1.411064778159720312e+00,0.000000000000000000e+00
1.675301171180102466e+00,1.590845241987626668e+00,0.000000000000000000e+00
1.460252102255288120e+00,1.843552793810506518e+00,0.000000000000000000e+00
1.619353484074004257e+00,4.284592953408267735e-01,0.000000000000000000e+00
6.590328936528937476e-01,1.345523936445309099e+00,0.000000000000000000e+00
1.452415702805930575e+00,1.337767768360277110e+00,0.000000000000000000e+00
8.340443364891328981e-01,1.289551050838924517e+00,0.000000000000000000e+00
8.106353919751811965e-01,1.552199618786437529e+00,0.000000000000000000e+00
1.183970275337737910e+00,1.099584518901761232e+00,0.000000000000000000e+00
9.193325378406143056e-01,2.096759099968811491e+00,0.000000000000000000e+00
1.256477183171353484e+00,4.447307996122654705e-01,0.000000000000000000e+00
2.204068982928500731e+00,1.417992895088667549e+00,0.000000000000000000e+00
9.483535604159918364e-01,1.534501542608661229e+00,0.000000000000000000e+00
1.010094131579683197e+00,1.623668491895685406e+00,0.000000000000000000e+00
2.107010380338147915e+00,1.002629655705177480e+00,0.000000000000000000e+00
1.490523735152852192e+00,9.034775599707589588e-01,0.000000000000000000e+00
1.737184122688850696e+00,1.173817347776612730e+00,0.000000000000000000e+00
1.800594692429473564e+00,9.451327756428182791e-01,0.000000000000000000e+00
1.162299564345813829e+00,1.853893130386274457e+00,0.000000000000000000e+00
1.602497547979914838e+00,1.303009470476556464e+00,0.000000000000000000e+00
1.420441902936894207e+00,1.680136035770928293e+00,0.000000000000000000e+00
1.521006232177789519e+00,1.100371227423676990e+00,0.000000000000000000e+00
1.144274250722448594e+00,1.125363270108568070e+00,0.000000000000000000e+00
1.371578202825551873e+00,1.786546448255426522e+00,0.000000000000000000e+00
1.497715544381790886e+00,8.786547298681450791e-01,0.000000000000000000e+00
8.861398144817906886e-01,1.025561393954282252e+00,0.000000000000000000e+00
1.522405869585997884e+00,8.505262515014546665e-01,0.000000000000000000e+00
5.111825561847527233e-01,1.162107394359367163e+00,0.000000000000000000e+00
1.372366139396348883e+00,1.431311692256205026e+00,0.000000000000000000e+00
7.791267300025611631e-01,4.855479658337757964e-01,0.000000000000000000e+00
1.597736113223653609e+00,9.454417120500533400e-01,0.000000000000000000e+00
1.355053520421499069e+00,6.694561861808648873e-01,0.000000000000000000e+00
8.230766395788646772e-01,1.357650988238053857e+00,0.000000000000000000e+00
9.311425789842603384e-01,1.678065021747459529e+00,0.000000000000000000e+00
5.640829946798934236e-01,1.169924341934258205e+00,0.000000000000000000e+00
1.451659767343236984e+00,2.116556610508845804e+00,0.000000000000000000e+00
1.428738700849434551e+00,2.564472363563107815e-01,0.000000000000000000e+00
1.279066141538855783e+00,1.445848094402768513e+00,0.000000000000000000e+00
1.699728277462947190e+00,8.751982889858709314e-01,0.000000000000000000e+00
1.391763144933462648e+00,5.617747507743555690e-01,0.000000000000000000e+00
1.581282364603654900e+00,7.569431049769440589e-01,0.000000000000000000e+00
1.822330975313702028e+00,1.036600719341384869e+00,0.000000000000000000e+00
1.467655975298207016e+00,1.053265218672274184e+00,0.000000000000000000e+00
7.379148561868249523e-01,1.187289375127060342e+00,0.000000000000000000e+00
1.524750862876080193e+00,1.352217581228668752e+00,0.000000000000000000e+00
1.370105248232770023e+00,1.263411307528671923e+00,0.000000000000000000e+00
9.003092445234868180e-01,1.395139294432796939e+00,0.000000000000000000e+00
8.285902329958282353e-01,9.909139341052193295e-01,0.000000000000000000e+00
1.319379835192367789e+00,8.985629043663312387e-01,0.000000000000000000e+00
1.753626222212087082e+00,7.467056445959727728e-01,0.000000000000000000e+00
1.391001681355322095e+00,1.494259981432019435e+00,0.000000000000000000e+00
1.530906759612315815e+00,1.933024637500660114e+00,0.000000000000000000e+00
1.507349873368859949e+00,1.241278481121387944e+00,0.000000000000000000e+00
1.310068858010211335e+00,4.973272325221058110e-01,0.000000000000000000e+00
1.092347676121437461e+00,1.582370173939240843e+00,0.000000000000000000e+00
2.173728504997069599e+00,1.431859354951943830e+00,0.000000000000000000e+00
1.324395652427308612e+00,1.907345136763314963e+00,0.000000000000000000e+00
2.342754820381647285e+00,1.352750144398193966e+00,0.000000000000000000e+00
1.313848297559372824e+00,9.987586529581518047e-01,0.000000000000000000e+00
1.697489583239783606e+00,1.088841296516718904e+00,0.000000000000000000e+00
1.165612214801361679e+00,1.433530026789164191e+00,0.000000000000000000e+00
1.038111143601406550e+00,4.783687430138147678e-01,0.000000000000000000e+00
6.632729559166947730e-01,7.348743769624013211e-01,0.000000000000000000e+00
1.028747624816074291e+00,9.303739368454386760e-01,0.000000000000000000e+00
1.364682548157189590e+00,1.879296648219161314e+00,0.000000000000000000e+00
1.870742938436267933e+00,9.013103243955169486e-01,0.000000000000000000e+00
1.490193551800357064e+00,9.524839986136719450e-01,0.000000000000000000e+00
1.292549628318821364e+00,8.486619189323263424e-01,0.000000000000000000e+00
9.732283429424413157e-01,1.521480495420121315e+00,0.000000000000000000e+00
1.302017321401984562e+00,2.049068302768033423e+00,0.000000000000000000e+00
1.354624295158849412e+00,1.127547704285438712e+00,0.000000000000000000e+00
1.701192092152087110e+00,7.630424126668142737e-01,0.000000000000000000e+00
1.301366790742053414e+00,5.612241523232921470e-01,0.000000000000000000e+00
1.430810675222388362e+00,2.041938049964249213e+00,0.000000000000000000e+00
1.158031748440258690e+00,1.523307966844698713e+00,0.000000000000000000e+00
1.354010174252339826e+00,6.569630799034236190e-01,0.000000000000000000e+00
2.186509233590837376e+00,1.481706074374265159e+00,0.000000000000000000e+00
1.859397257306441453e+00,1.112858212742832809e+00,0.000000000000000000e+00
1.252583921553408031e+00,1.505490372906071350e+00,0.000000000000000000e+00
1.190726579646106842e+00,1.288571253439418918e+00,0.000000000000000000e+00
1.270650633366747551e+00,6.647878305130487941e-01,0.000000000000000000e+00
3.687438868640478429e+00,1.556886549967102518e+00,1.000000000000000000e+00
3.460401810841025050e+00,1.700729222317289846e+00,1.000000000000000000e+00
5.271256965597554078e+00,1.531406167585764200e+00,1.000000000000000000e+00
4.324510255133289682e+00,1.355563517542589747e+00,1.000000000000000000e+00
4.646764695015461299e+00,1.317599283356165385e+00,1.000000000000000000e+00
